tweetId,tweetDate,tweetText,hashtagList,location,numberRetweets,userMentions_userName,attitude,tweetSentiment,,manualSentiment
1.01435E+18,7/3/2018,RT @SecretarySonny: Here's a guy who makes his living through Oregon's agriculture. Happy to meet Steve Bickford from Mt. Hood Winery out o?,,,21,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @SecretarySonny: Here's a guy who makes his living through Oregon's agriculture. Happy to meet Steve Bickford from Mt. Hood Winery out o?,,,21,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @SecretarySonny: Here's a guy who makes his living through Oregon's agriculture. Happy to meet Steve Bickford from Mt. Hood Winery out o?,,,21,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,"RT @CataAmortegui: Washington Grains Plant Growth Facility tour with @SecretarySonny Perdue; a very special thanks to @cathymcmorris, @wsuc?",,,7,"@CataAmortegui,@SecretarySonny,@cathymcmorris",positive,pos,,
1.01435E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @wefishhm70: @SecretaryZinke @DOIDepSec @SecretarySonny @SecretaryPerry @EPAScottPruitt @SecretaryAcosta @DonaldJTrump @amyklobuchar @re?,,,4,"@wefishhm70,@SecretaryZinke,@DOIDepSec,@SecretarySonny,@SecretaryPerry",positive,neg,,
1.01435E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @AGreeAgPolicy: Organic Food Fraud Leads Congress to Weigh Bill Doubling @USDA Oversight -- The Washington Post #organicfood https://t.c?,#organicfood,,1,"@AGreeAgPolicy,@USDA",positive,pos,,
1.01435E+18,7/3/2018,@Ceciliaann1957 @TNM_ORG @SecretarySonny @RepNewhouse @WAFarmBureau @realDonaldTrump @SpeakerRyan @HouseGOP? https://t.co/16oue9ng90,,,0,"@Ceciliaann1957,@TNM_ORG,@SecretarySonny,@RepNewhouse,@WAFarmBureau,@realDonaldTrump,@SpeakerRyan,@HouseGOP",positive,neg,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @SecretarySonny: The tax cuts & reforms @POTUS championed & signed into law are helping agriculture. New analysis shows all family farms?,,,803,"@SecretarySonny,@POTUS",positive,pos,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,"RT @mundomaritimo: Rodrigo Schilling: ""La instalación del sitio USDA ha sido un tremendo avance para la región del Biobío"" #PuertoCoronel @?",#PuertoCoronel,,2,@mundomaritimo,positive,pos,,
1.01435E+18,7/3/2018,RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @USRepRickNolan @RepTomEmmer @RepGosar @RepWesterman @J?,,,9,"@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@USRepRickNolan,@RepTomEmmer,@RepGosar,@RepWesterman",positive,neg,,
1.01435E+18,7/3/2018,"RT @SecretarySonny: At dinner Thunder Island following a long day in Washington & Oregon, had the chance to thank one of the volunteers who?",,,24,@SecretarySonny,positive,pos,,
1.01435E+18,7/3/2018,RT @MinnesotaMiners: @POTUS @SecretaryZinke @SecretarySonny @EPAScottPruitt @RepTomEmmer @RepGosar @RepWesterman @JeffSmalls @RepStevePearc?,,,9,"@MinnesotaMiners,@POTUS,@SecretaryZinke,@SecretarySonny,@EPAScottPruitt,@RepTomEmmer,@RepGosar,@RepWesterman,@JeffSmalls",positive,neg,,
1.01435E+18,7/3/2018,RT @MinnesotaMiners: @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @RepWester?,,,9,"@MinnesotaMiners,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar",positive,neg,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Informative town hall meeting with @repgregwalden near Rufus, OR. The specific issues may change state-to-state, but th?",,,18,"@SecretarySonny,@repgregwalden",positive,neg,,
1.01434E+18,7/3/2018,RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @Rep?,,,11,"@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar",positive,neg,,
1.01434E+18,7/3/2018,RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @RepTomEmmer @RepGosar @RepWesterman @JeffS?,,,11,"@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@RepTomEmmer,@RepGosar,@RepWesterman",positive,neg,,
1.01434E+18,7/3/2018,RT @Unitedminingal: @POTUS @SecretaryZinke @SecretarySonny @DOIDepSec @DOIPressSec @KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @Rep?,,,10,"@Unitedminingal,@POTUS,@SecretaryZinke,@SecretarySonny,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar",positive,neg,,
1.01434E+18,7/3/2018,RT @Unitedminingal: @POTUS @SecretarySonny @EPAScottPruitt @DOIDepSec @DOIPressSec ,,,,,,neg,,
@KMBenedetto @USRepRickNolan @RepTomEmmer @RepGosar @Re?,,,11,"@Unitedminingal,@POTUS,@SecretarySonny,@EPAScottPruitt,@DOIDepSec,@DOIPressSec,@KMBenedetto,@USRepRickNolan,@RepTomEmmer,@RepGosar",positive,,,error,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,RT @forestservice: The fire mitigation work done by the @USDA Forest Service is paying off. And this is just one of the success stories: ht?,,,20,"@forestservice,@USDA",positive,pos,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,DEADLINE JULY 3. Tell @USDA consumers want clear #GMO labels on ALL GMO #food! #LabelGMOs #RighttoKnow #GMOs https://t.co/JptSJCNwl9,"#GMO,#food,#LabelGMOs,#RighttoKnow,#GMOs",,0,@USDA,positive,neg,,
1.01434E+18,7/3/2018,@SecretarySonny @OregonGovBrown @repgregwalden Better than tinfoil? ? https://t.co/6B9z0ajWqZ,,,0,"@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,neg,,
1.01434E+18,7/3/2018,@SecretaryZinke @DOIDepSec @SecretarySonny @SecretaryPerry @EPAScottPruitt @SecretaryAcosta @DonaldJTrump? https://t.co/KhLYs4GChd,,,4,"@SecretaryZinke,@DOIDepSec,@SecretarySonny,@SecretaryPerry,@SecretaryAcosta,@DonaldJTrump",positive,neg,,
1.01434E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,RT @okstate_ag: The @okstate Sustainable Bioenergy Workshop was made possible by a grant from the @USDA_NIFA (part of @USDA).,,,,,,pos,,
See what Bea?,,,5,"@okstate_ag,@okstate,@USDA_NIFA,@USDA",positive,,,error,,
1.01434E+18,7/3/2018,RT @FarmersGov: Wishing you a happy and safe #4thofJuly from the entire @FarmersGov team! #FourthofJuly #July4 https://t.co/NZm4idVeGb,"#4thofJuly,#FourthofJuly,#July4",,23,"@FarmersGov,@FarmersGov",positive,pos,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,@SecretarySonny @OregonGovBrown @repgregwalden Please tell us what those tools are. The Columbia Gorge Fire managem? https://t.co/0KFoPqSWI0,,,0,"@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,pos,,
1.01434E+18,7/3/2018,RT @PatriciaHammes2: @RangeReporter .@POTUS .@RepTomEmmer .@SecretaryZinke  @SecretarySonny .@westerncaucus . @WesternWireNet @nytimes .@Se?,,,9,"@PatriciaHammes2,@RangeReporter,@POTUS,@RepTomEmmer,@SecretaryZinke,@SecretarySonny,@westerncaucus,@WesternWireNet,@nytimes",positive,neg,,
1.01434E+18,7/3/2018,RT @ioKinetic: @PowderBulkSolid Download the PDF outlining a new initiative to consolidate Federal food safety into a single agency under @?,,,1,"@ioKinetic,@PowderBulkSolid",positive,neg,,
1.01434E+18,7/3/2018,"RT @blondefarmer_wa: As the @SecretarySonny said today, ?all folks in Ag are hard working and just really good people no matter where you a?",,,2,"@blondefarmer_wa,@SecretarySonny",positive,neg,,
1.01434E+18,7/3/2018,@SecretarySonny https://t.co/7wMLXnRYkw,,,0,@SecretarySonny,positive,neg,,
1.01434E+18,7/3/2018,"As the @SecretarySonny said today, ?all folks in Ag are hard working and just really good people no matter where yo? https://t.co/RLG2MJjzxg",,,2,@SecretarySonny,positive,neg,,
1.01434E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01434E+18,7/3/2018,"@EDFaction @SenPatRoberts Another name for farm bills is pork barrel agriculture, where big corporations get big pa? https://t.co/X4Fb8N6Nu9",,,0,"@EDFaction,@SenPatRoberts",positive,neg,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,"RT @DelciannaW: Camel found dead w/head & neck wrapped around a fence pole, feet & legs tangled in fence rails; trembling rabbit w/ swollen?",,,15,@DelciannaW,positive,neg,,
1.01434E+18,7/3/2018,RT @faberfamilyfarm: .@SecretarySonny: #SNAP already has work requirements. https://t.co/5mqGqMQzrX Shouldn't farm subsidies as well?  http?,#SNAP,,8,"@faberfamilyfarm,@SecretarySonny",positive,neg,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Crossing the #BridgeOfTheGods over the Columbia River from Washington into Oregon. Breathtaking country in the Pacific?,#BridgeOfTheGods,,32,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,RT @USDA_NRCS: #Organic farmer Levi Lyle uses a roller crimper to keep cover crops in place & weeds in check. https://t.co/ka25vvhXOA https?,#Organic,,6,@USDA_NRCS,positive,neg,,
1.01434E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01434E+18,7/3/2018,RT @borkarsaish: Watch this #interview,,,,,,pos,,
Hope this might help someone ,,,,,,,,error,,
@Moumita57 @FarmersGov @FarmersInsOpen @Krushimela,,,,,,,,error,,
@itsmekiran7 @scrol?,#interview,,1,"@borkarsaish,@Moumita57,@FarmersGov,@FarmersInsOpen,@Krushimela,@itsmekiran7",positive,,,error,,
1.01434E+18,7/3/2018,RT @SecretarySonny: The tax cuts & reforms @POTUS championed & signed into law are helping agriculture. New analysis shows all family farms?,,,803,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: First event of the day: breakfast town hall meeting with almost 200 farmers & producers in Richland, WA, hosted by @Rep?",,,22,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Tremendous breakfast crowd in Richland, WA for town hall hosted by @RepNewhouse & @WAFarmBureau. Folks understand that?",,,30,"@SecretarySonny,@RepNewhouse,@WAFarmBureau",positive,neg,,
1.01434E+18,7/3/2018,RT @SecretarySonny: Delightful crowd and great way to kick off our day of events in Washington and Oregon. Thanks to @RepNewhouse & @WAFarm?,,,30,"@SecretarySonny,@RepNewhouse",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Touring @LoftusRanches with @RepNewhouse & owners Mike & Pat Smith, whose family has been growing hops here since 1932.?",,,21,"@SecretarySonny,@LoftusRanches,@RepNewhouse",positive,neg,,
1.01434E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: 41st state visited since I became Secretary: Oregon, at the Martin family's farm near Rufus. @repgregwalden helps fill?",,,31,"@SecretarySonny,@repgregwalden",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Informative town hall meeting with @repgregwalden near Rufus, OR. The specific issues may change state-to-state, but th?",,,18,"@SecretarySonny,@repgregwalden",positive,neg,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?",,,12,@SecretarySonny,positive,neg,,
1.01434E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,@SecretarySonny @POTUS Have you selected an NRCS Chief yet?,,,0,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: 41st state visited since I became Secretary: Oregon, at the Martin family's farm near Rufus. @repgregwalden helps fill?",,,31,"@SecretarySonny,@repgregwalden",positive,pos,,
1.01434E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01434E+18,7/3/2018,"@USDA the 2018 E. Kika De La Gsrza Fellows.  Learned so much about partnerships, grant opportunities and internship? https://t.co/JvIozOmImf",,,0,@USDA,positive,neg,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?",,,12,@SecretarySonny,positive,neg,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01434E+18,7/3/2018,@SecretarySonny @forestservice @HerreraBeutler Is there an NRCS Chief yet?,,,0,"@SecretarySonny,@forestservice,@HerreraBeutler",positive,neg,,
1.01434E+18,7/3/2018,RT @RevChuckCurrie: @SecretarySonny @OregonGovBrown @repgregwalden The Trump Administration does not have better tools to combat #wildfires?,#wildfires,,3,"@RevChuckCurrie,@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,neg,,
1.01434E+18,7/3/2018,@choox75 @USDA @abclandline @Warwick_Long @farmersjournal Hahah! I fkn have all those injuries. Gaz has Constant ri? https://t.co/WlZhB2joF3,,,0,"@choox75,@USDA,@abclandline,@Warwick_Long,@farmersjournal",positive,neg,,
1.01434E+18,7/3/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01434E+18,7/3/2018,RT @AnnaBickel2: I ?dig healthy soils? because they are part of a sustainable environment and feeding the world!  #soilhealth ?@USDA_NRCS??,#soilhealth,,4,"@AnnaBickel2,@USDA_NRCS",positive,pos,,
1.01434E+18,7/3/2018,RT @choox75: Amen to that ..... @USDA @abclandline @Warwick_Long @lutajobe @farmersjournal https://t.co/RsK7q9HbNA,,,1,"@choox75,@USDA,@abclandline,@Warwick_Long,@lutajobe,@farmersjournal",positive,neg,,
1.01434E+18,7/3/2018,"RT @SecretarySonny: 41st state visited since I became Secretary: Oregon, at the Martin family's farm near Rufus. @repgregwalden helps fill?",,,31,"@SecretarySonny,@repgregwalden",positive,pos,,
1.01434E+18,7/3/2018,RT @DrBronner: Because you shouldn't need to scan your food to know how it was made.,,,,,,neg,,
"Tell the @USDA you want clear, on-package #GMO labeli?",#GMO,,42,"@DrBronner,@USDA",positive,,,error,,
1.01434E+18,7/3/2018,RT @Unitedminingal: @SecretarySonny End the needless and unwarranted Environmental Assessment in @SuperiorNF. An EIS was completed in 2012?,,,11,"@Unitedminingal,@SecretarySonny,@SuperiorNF",positive,neg,,
1.01434E+18,7/3/2018,"6 Top Markets for U.S. Ag #Exports in 2017 and Top U.S. Ag, Exports in 2017 https://t.co/0tpW9LYGgd?? https://t.co/J0AhjvYu0m",#Exports,,0,,positive,neg,,
1.01433E+18,7/3/2018,RT @PatriciaHammes2: @SecretarySonny End the needless and unwarranted Environmental Assessment in @SuperiorNF. An EIS was completed in 2012?,,,7,"@PatriciaHammes2,@SecretarySonny,@SuperiorNF",positive,neg,,
1.01433E+18,7/3/2018,RT @PatriciaHammes2: @SecretaryZinke @SecretarySonny The time has come to end this unwarranted and politically motivated mineral withdrawal?,,,7,"@PatriciaHammes2,@SecretaryZinke,@SecretarySonny",positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,"RT @GrowthEnergy: As June 1 marks the beginning of fuel restrictions on E15, leaders across the heartland are urging @USDA to push @EPA to?",,,609,"@GrowthEnergy,@USDA,@EPA",positive,pos,,
1.01433E+18,7/3/2018,"RT @SecretarySonny: Visiting WKO sawmill in Carson, WA w/Rep. Jaime @HerreraBeutler and local leaders. We all share the same goal of better?",,,20,"@SecretarySonny,@HerreraBeutler",positive,pos,,
1.01433E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01433E+18,7/3/2018,"RT @DrBronner: Today is the LAST day to submit a comment urging the @USDA to adopt accessible, on-package labeling for #GMO foods?not QR co?",#GMO,,6,"@DrBronner,@USDA",positive,neg,,
1.01433E+18,7/3/2018,"@SecretarySonny @repgregwalden Hey @SecretarySonny, we heard you?re nearby. We?d like to invite you to stop by Cond? https://t.co/QKFhnt935B",,,0,"@SecretarySonny,@repgregwalden,@SecretarySonny",positive,pos,,
1.01433E+18,7/3/2018,RT @RevChuckCurrie: @SecretarySonny @OregonGovBrown @repgregwalden The Trump Administration does not have better tools to combat #wildfires?,#wildfires,,3,"@RevChuckCurrie,@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,neg,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,"RT @SecretarySonny: Shared this first image already, but it bears repeating. These are govt contracts for WKO sawmill, ranging from local (?",,,12,@SecretarySonny,positive,neg,,
1.01433E+18,7/3/2018,"RT @SecretarySonny: .@POTUS has aggressively reduced regulations, but work remains. Here's a powerful illustration of the sheer size of con?",,,31,"@SecretarySonny,@POTUS",positive,pos,,
1.01433E+18,7/3/2018,@SecretarySonny @OregonGovBrown @repgregwalden The Trump Administration does not have better tools to combat? https://t.co/LOlkonzPW3,,,3,"@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,neg,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,"RT @DelciannaW: .?@USDA? removes animal welfare enforcement records from the web, tells public to #FOIA them, then ignores FOIA requests. @?",#FOIA,,13,"@DelciannaW,@USDA",positive,neg,,
1.01433E+18,7/3/2018,@DelciannaW @USDA I truly don?t know how these people call themselves veterinarians.  I?m dealing with a so-called? https://t.co/KLWi9YPPQq,,,1,"@DelciannaW,@USDA",positive,neg,,
1.01433E+18,7/3/2018,RT @SFRC_UF: Do you have a rising 7th-9th grader looking to get outdoors this summer? @SFRC_UF is partnering with the @USDA @forestservice?,,,5,"@SFRC_UF,@SFRC_UF,@USDA,@forestservice",positive,pos,,
1.01433E+18,7/3/2018,@Veganella_ @thefarmbabe @CBS @USDA Small family farms aren?t necessarily better than large ones. The most beautifu? https://t.co/I7My29Tiis,,,0,"@Veganella_,@thefarmbabe,@CBS,@USDA",positive,pos,,
1.01433E+18,7/3/2018,@SecretarySonny @OregonGovBrown @repgregwalden Has Walden tried to sell it yet?,,,0,"@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,neg,,
1.01433E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,@KaneCoHealth @USDA https://t.co/pbqDRRMIIL,,,0,"@KaneCoHealth,@USDA",positive,neg,,
1.01433E+18,7/3/2018,RT @okstate_ag: The @okstate Sustainable Bioenergy Workshop was made possible by a grant from the @USDA_NIFA (part of @USDA).,,,,,,pos,,
See what Bea?,,,5,"@okstate_ag,@okstate,@USDA_NIFA,@USDA",positive,,,error,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,"RT @GrowthEnergy: Thank you @SecretarySonny, @SenJoniErnst, and @ChuckGrassley for standing up for farm families and continuing to push for?",,,1430,"@GrowthEnergy,@SecretarySonny,@SenJoniErnst,@ChuckGrassley",positive,pos,,
1.01433E+18,7/3/2018,"RT @TheJohnsonPost: Or...as @SecretarySonny said in eastern Washington. ""I don't have a clue what's in the president's mind...""regarding fa?",,,2,"@TheJohnsonPost,@SecretarySonny",positive,neg,,
1.01433E+18,7/3/2018,RT @KaneCoHealth: Wash your hands! Barbecuing this 4th of July? Study shows most people are spreading bacteria & don?t even realize it! 48?,,,1,@KaneCoHealth,positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,@SecretarySonny @OregonGovBrown @repgregwalden Very Good!,,,0,"@SecretarySonny,@OregonGovBrown,@repgregwalden",positive,pos,,
1.01433E+18,7/3/2018,RT @SecretarySonny: We're about a mile from where the Eagle Creek fire was started last September by a teenager with fireworks. @OregonGovB?,,,30,@SecretarySonny,positive,pos,,
1.01433E+18,7/3/2018,"RT @FarmersGov: We?ve launched a new soil health page to support America?s farmers, ranchers and foresters. Check it out, and suggest addit?",,,40,@FarmersGov,positive,pos,,
